timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 09:27:25,14529988,47185,5040561,22044,16455,63,66
2026-04-04 09:27:26,14574828,44840,5056157,22104,15656,64,66
2026-04-04 09:27:27,14623376,48548,5072975,22167,16881,59,66
2026-04-04 09:27:28,14672197,48821,5089919,22236,17013,53,66
2026-04-04 09:27:29,14721180,48983,5106905,22292,17042,63,66
2026-04-04 09:27:30,14770199,49019,5123901,22374,17078,55,66
2026-04-04 09:27:31,14817637,47438,5140322,22449,16496,48,66
2026-04-04 09:27:33,14864961,47324,5156739,22524,16492,65,67
2026-04-04 09:27:34,14913060,48099,5173420,22592,16749,65,66
2026-04-04 09:27:35,14962228,49168,5190473,22669,17130,54,66
2026-04-04 09:27:36,15011412,49184,5207525,22750,17133,56,66
2026-04-04 09:27:37,15060831,49419,5224633,22833,17191,65,66
2026-04-04 09:27:38,15108964,48133,5241312,22908,16754,64,66
2026-04-04 09:27:39,15157653,48689,5258200,22978,16958,57,66
2026-04-04 09:27:40,15214240,56587,5277805,23071,19698,65,66
2026-04-04 09:27:41,15266128,51888,5295780,23143,18047,56,66
2026-04-04 09:27:42,15318374,52246,5313928,23217,18222,56,66
2026-04-04 09:27:44,15371245,52871,5332232,23318,18405,56,66
2026-04-04 09:27:45,15423144,51899,5350251,23397,18098,56,67
2026-04-04 09:27:46,15475832,52688,5368505,23470,18327,59,66
2026-04-04 09:27:47,15527456,51624,5386441,23541,18007,57,66
2026-04-04 09:27:48,15579783,52327,5404650,23612,18280,54,66
2026-04-04 09:27:49,15633078,53295,5423152,23681,18571,55,66
2026-04-04 09:27:50,15686454,53376,5441694,23746,18607,59,66
2026-04-04 09:27:51,15739371,52917,5460015,23822,18397,59,66
2026-04-04 09:27:52,15792400,53029,5478429,23890,18482,63,66
2026-04-04 09:27:53,15845166,52766,5496721,23964,18366,56,66
2026-04-04 09:27:54,15897768,52602,5514939,24033,18287,62,66
2026-04-04 09:27:56,15949439,51671,5532874,24119,18021,60,66
2026-04-04 09:27:57,16002358,52919,5551219,24216,18442,58,66
2026-04-04 09:27:58,16056325,53967,5569937,24285,18787,52,66
2026-04-04 09:27:59,16109737,53412,5588458,24382,18618,60,66
2026-04-04 09:28:00,16163937,54200,5607229,24469,18858,58,66
2026-04-04 09:28:01,16216910,52973,5625625,24548,18475,57,66
2026-04-04 09:28:02,16269770,52860,5643990,24624,18441,55,65
2026-04-04 09:28:03,16322329,52559,5662216,24717,18319,59,65
2026-04-04 09:28:04,16374999,52670,5680476,24797,18340,60,65
2026-04-04 09:28:05,16427647,52648,5698743,24867,18337,59,65
2026-04-04 09:28:07,16479518,51871,5716767,24932,18089,58,66
2026-04-04 09:28:08,16532899,53381,5735243,25012,18556,58,65
2026-04-04 09:28:09,16586694,53795,5753913,25081,18739,62,65
2026-04-04 09:28:10,16641855,55161,5773080,25164,19250,59,65
2026-04-04 09:28:11,16697624,55769,5792437,25229,19422,63,65
2026-04-04 09:28:12,16753568,55944,5811832,25313,19479,62,65
2026-04-04 09:28:13,16808607,55039,5830966,25405,19226,56,65
2026-04-04 09:28:14,16863545,54938,5850017,25489,19135,59,65
2026-04-04 09:28:15,16919035,55490,5869257,25580,19331,59,65
2026-04-04 09:28:16,16974085,55050,5888390,25662,19215,55,65
